XCoord,YCoord,XOrient,YOrient,LMotor,RMotor
0.4634986486100821,0.8407639883516643,0.5709727062306492,0.5402846598731521,0.0,0.11666666666666667
0.47020225774294644,0.7959448351504751,0.5623360478452677,0.5373956832013128,0.0,0.11666666666666667
0.4773149299236227,0.7500997003218784,0.5524207481548224,0.5376609927589314,0.0,0.11666666666666667
0.48349830131781957,0.7036442229601736,0.5442373948080435,0.5400964077792458,0.0,0.11666666666666667
0.4896480539127357,0.6528597248137641,0.5393699262022122,0.5374235706266873,0.0,0.11666666666666667
0.4960594680987419,0.6073406587242144,0.5298699215959876,0.5372615574978773,0.0,0.11666666666666667
0.5005397319775181,0.5637351220531381,0.5133827158247443,0.5361937670606648,0.0,0.11666666666666667
0.5047948073307622,0.5215410299118061,0.5044878966207201,0.5387255642251,0.0,0.11666666666666667
0.5093899186575408,0.4825309127944601,0.487741008018006,0.5359532484595603,0.0,0.11666666666666667
0.5126324173243807,0.4440569628370906,0.4872245152517663,0.5321516204944327,0.0,0.11666666666666667
0.5163436964106295,0.40733392970508747,0.4844853922347452,0.5293888346883444,0.0,0.11666666666666667
0.5178220412924058,0.3715306577000024,0.4783148796837298,0.542437259064507,0.0,0.11666666666666667
0.520015673204169,0.3371613008995398,0.47258464797182975,0.5416400371699475,0.0,0.11666666666666667
0.5223388499011753,0.30403202635442284,0.468637639063588,0.540560805248849,0.0,0.11666666666666667
0.524700396424274,0.27178991089278215,0.4642798058278208,0.5414195193961494,0.0,0.11666666666666667
0.5265490558138863,0.2402870628224402,0.46115638466165215,0.5394336068245306,0.0,0.11666666666666667
0.5289158286152965,0.21060659104054844,0.45691386559395203,0.5351626191805398,0.0,0.11666666666666667
0.5315555645338516,0.18282786032190335,0.4498841714846391,0.5359131130393101,0.0,0.11666666666666667
0.5340538294768092,0.15645445218814272,0.44306125818116027,0.5322724183966923,0.0,0.11666666666666667
0.5372917287951636,0.1293634844478713,0.43910087518114044,0.5317900445679404,0.0,0.11666666666666667
0.5390547441102036,0.10673699121539097,0.43236734856713743,0.535527204345223,0.0,0.11666666666666667
0.5421387685322453,0.08623648374570538,0.4282011470360883,0.5363694637880556,0.0,0.11666666666666667
0.5438738030170039,0.06527077605359775,0.43771962378370466,0.5437290854579107,0.0,0.11666666666666667
0.5484642577746748,0.050203632748455074,0.41375282498890176,0.5951726865596793,0.0,0.125
0.5521368802221636,0.033678893792348556,0.4145235447190317,0.5972849931326573,0.0,0.13333333333333333
0.556986878764692,0.021362171207038528,0.4194736758480127,0.546050505179247,0.3,0.5
0.5611328019047288,0.01206648489104225,0.4192982589991488,0.5472805125136863,0.5,0.5
0.5605256991562587,0.013385198195181604,0.41797555229472755,0.5468285926939488,1.0,1.0
0.5600685353675122,0.02261775671923863,0.4157732112318329,0.540762922089828,1.0,1.0
0.5501817640317688,0.04799569547131275,0.4241363043940609,0.5423951725060221,1.0,1.0
0.5410228137610158,0.08397366166638813,0.4293043392424457,0.5438998939160428,1.0,1.0
0.5298811511593688,0.12860926151978927,0.4375719548829442,0.5331545315888943,1.0,1.0
0.5189862540290682,0.17268879345806173,0.4474259616815758,0.5371981042368194,1.0,1.0
0.5084815221565948,0.21802443913757746,0.458189222958578,0.5345495796944596,1.0,1.0
0.49924034823624336,0.2639875260692085,0.464222008598164,0.5340365065320978,1.0,1.0
0.49142011036019123,0.30842921085460784,0.4751233831458064,0.5462049215421476,1.0,1.0
0.4821596841605559,0.3533857840959602,0.47569257917431756,0.5399741938029826,1.0,1.0
0.4741973482348868,0.3963027064520378,0.483626378320933,0.5419972731984145,1.0,1.0
0.46657578345528516,0.43802155680993704,0.4933955374610354,0.543592784088835,1.0,1.0
0.4591916890392387,0.48030891249011853,0.4911565628965723,0.5341812658611677,1.0,1.0
0.453999668361213,0.5195966043807503,0.50030643684745,0.5383625682566539,1.0,1.0
0.4490662234477215,0.5568075318915985,0.5123163978716401,0.538370613318875,1.0,1.0
0.444177824836412,0.5924233122579572,0.5215065477537374,0.5349252266284564,1.0,1.0
0.44039183669295534,0.626094248887496,0.5288467443652158,0.5368417912588351,1.0,1.0
0.4366537159675585,0.6582108678261989,0.5337766546836995,0.5371476924677422,1.0,1.0
0.4316632471413968,0.6893595551259781,0.5395876073753021,0.5363276521415001,1.0,1.0
0.43038764563038684,0.7206190198161799,0.546682847995609,0.5368713925263315,1.0,1.0
0.4272057559315303,0.7494201012256018,0.5522251997523966,0.5392719492686543,1.0,1.0
0.4242147249241928,0.7768651818364644,0.5581673775335306,0.5377091321853739,1.0,1.0
0.4208635407854631,0.8026892757362133,0.5620667446862512,0.5383783044248137,1.0,1.0
0.41697742213984135,0.8270015594547903,0.5662115704377556,0.5387013574494006,1.0,1.0
0.41385071912271904,0.848038593629918,0.5750573163746867,0.5379152525987465,1.0,1.0
0.41054287762235375,0.8673319192967672,0.5800230976065954,0.5366940682773029,1.0,1.0
0.40738880710392233,0.8851766996121758,0.5849947565929817,0.5353209314417705,1.0,1.0
0.4032277906214092,0.9017065069567423,0.5855231749152428,0.5366105036422418,1.0,1.0
0.4000097579408815,0.916356757870727,0.584986113288667,0.5351978824881348,1.0,1.0
0.397582121554623,0.9300670171810779,0.5873735304931104,0.5353985176444421,1.0,1.0
0.3962285948144847,0.9407988955197436,0.5894124116196057,0.5355437163050265,1.0,1.0
0.39580959293756063,0.9495586264833873,0.5901830909120556,0.5343948025594011,1.0,1.0
0.3984722552127055,0.9570485844340925,0.590931584079437,0.5365967840707007,0.5,0.5
0.4005154965014084,0.9607585698222194,0.5916445746987307,0.5346091200285622,0.5,0.5
0.4002290372583031,0.9582777244782037,0.5911867492710595,0.5349021646385019,0.0,0.016666666666666666
0.3964959371439203,0.9415546500041377,0.5847266679468927,0.5315107221084022,0.0,0.016666666666666666
0.39460893295553573,0.9112439080623812,0.5814681160573809,0.5322077897667301,0.0,0.016666666666666666
0.3946881344408138,0.8725170516998937,0.580863129454538,0.5334290192815853,0.0,0.016666666666666666
0.3917160815864026,0.8307257107723225,0.565738003897673,0.5343186063196975,0.0,0.025
0.38872523006836823,0.7859016521641872,0.5591364537066175,0.5387478090223573,0.0,0.03333333333333333
0.38432980190222404,0.7396855602212742,0.5514801547476816,0.5391928258143589,0.0,0.041666666666666664
0.38008196105090536,0.6889698994820512,0.5439759535863281,0.5364820746340239,0.0,0.041666666666666664
0.3751877584853533,0.6421794900680029,0.5346035786785955,0.5349108907921413,0.0,0.041666666666666664
0.37307144045091206,0.5933737997052625,0.520310932696631,0.5347426870259954,0.0,0.041666666666666664
0.3695944964413389,0.5499707248613445,0.5113139116922878,0.5416132184557222,0.0,0.041666666666666664
0.36575124433014483,0.5085361124534512,0.4991359442587778,0.542622641809529,0.0,0.05
0.3620931394402263,0.4700178683476708,0.48695758634992886,0.5385057999639322,0.0,0.05
0.35880907844662574,0.4316619118333242,0.48707173754121064,0.5253767610918889,0.0,0.05
0.35625078016113365,0.3939638847552647,0.48867865232353747,0.5295477091142037,0.0,0.05
0.3529299601697875,0.35917571866105436,0.47769798698738386,0.5429279206107023,0.0,0.05
0.3497923420004598,0.3250502925677701,0.46972724576709085,0.5406802847245226,0.0,0.058333333333333334
0.34701299190374424,0.2919399475995015,0.4666315439027902,0.5407177893542306,0.0,0.058333333333333334
0.3445740214736539,0.2599478743330287,0.46318285263549624,0.5420916553986116,0.0,0.058333333333333334
0.34197178116947113,0.2291990154352533,0.4585012828049659,0.5418167428939348,0.0,0.058333333333333334
0.3398447394094118,0.19990994681525065,0.45399803567944486,0.5387357906805755,0.0,0.058333333333333334
0.33572468406778255,0.17110349851128656,0.44890188926919994,0.5406135847764681,0.0,0.058333333333333334
0.3338602956790918,0.14428759621768256,0.4425624360095331,0.5417860131242896,0.0,0.058333333333333334
0.3317434977625581,0.11879048138795388,0.43687661980054837,0.5400559837374199,0.0,0.06666666666666667
0.3303080571695975,0.09534572189716704,0.43015696476554904,0.5403680421492036,0.0,0.06666666666666667
0.33342969205516,0.12798807960140077,0.9108769943592204,0.5156124620423491,0.0,0.06666666666666667
0.3286047230692655,0.053541828186909585,0.4229794387440419,0.5406407224090352,0.0,0.06666666666666667
0.32913116613335514,0.036311367653695366,0.4201906424705112,0.5433483053528836,0.0,0.06666666666666667
0.35004471451926467,0.07278169555158709,0.3928703269739478,0.534405796779416,0.0,0.06666666666666667
0.33341399875922006,0.011580156566050078,0.41476319240897136,0.5324401920258663,0.0,0.075
0.335716305771168,0.0040263460137068136,0.412467397235221,0.5327413249370945,0.0,0.075
0.3394680301242673,0.00048546085665161163,0.4165751878445822,0.5458851784055736,0.5,0.5
0.34018620657949333,0.0014362416040933524,0.41661352053389467,0.5444984187801551,0.9833333333333333,1.0
0.3381170935985595,0.012476505933693566,0.418622279789506,0.5406175716254754,1.0,1.0
0.33179948674749277,0.039580770561914926,0.42116565358065666,0.5371646931051697,1.0,1.0
0.32119831193773063,0.07577675234828736,0.42621992939502934,0.5348354670235165,1.0,1.0
0.3120196077226631,0.11727486082335846,0.43712227396228026,0.5358995377267561,1.0,1.0
0.3026517465043379,0.16170588033491914,0.4451058863232888,0.5341637950604553,1.0,1.0
0.29380618857534646,0.20730199929634474,0.4548083654550795,0.5378764733329948,1.0,1.0
0.2850646143530065,0.2532402786974509,0.4632736546835938,0.5363923131454543,1.0,1.0
0.2754228934999704,0.29832653882724464,0.47177221396168045,0.5361372985558844,1.0,1.0
0.26804260538861896,0.34325993836126206,0.480574944883106,0.5334086511718698,1.0,1.0
0.2616513229092299,0.38742357013150724,0.4840563327255573,0.5343684754434868,1.0,1.0
0.2562546109960494,0.4307251997983185,0.490987438688794,0.5384079344170491,1.0,1.0
0.2515596294997881,0.4744261296450565,0.48681345682352756,0.5361482975036485,1.0,1.0
0.2465129074654506,0.514520653901123,0.4974557748033467,0.5414837407000378,1.0,1.0
0.2414672488710953,0.5525018266344516,0.5097091344414323,0.539905375007136,1.0,1.0
0.23720751581709318,0.588621005755473,0.5197285974778965,0.53948641181337,1.0,1.0
0.2311680899293887,0.6228393684909465,0.5315254233405151,0.5376894001219954,1.0,1.0
0.21190872430166802,0.6797329645242149,0.9976711407185286,0.31209315087166944,1.0,1.0
0.22458552147949737,0.6869552928096677,0.5398490017311135,0.5365125428331499,1.0,1.0
0.22132568939759054,0.7166388362401567,0.5433865657742569,0.5368014041569237,1.0,1.0
0.2181125618258162,0.7446673002198922,0.5484194770359743,0.5389183518583497,1.0,1.0
0.2163742430266249,0.772048322078435,0.5558810875750573,0.5371224152071858,1.0,1.0
0.21318883367029687,0.7974822351653592,0.5574356558470799,0.535889371172143,1.0,1.0
0.20925190505417843,0.821851906038221,0.5653800938795746,0.5378902808194093,1.0,1.0
0.2052190280577779,0.8437953242087025,0.5703898209920351,0.5308249042608117,1.0,1.0
0.20199052854623,0.8625792197357112,0.5763689491270142,0.5324244004850666,1.0,1.0
0.19977644758593444,0.8780691222633672,0.5832515930053068,0.5375078675871012,1.0,1.0
0.19658402872741118,0.8919104730264842,0.5833014915896791,0.5303392660132689,1.0,1.0
0.19462284478714073,0.903511259493416,0.5851941804794937,0.5309098330823743,1.0,1.0
0.19366283723734692,0.9132737148353252,0.584347281981058,0.5286993211386545,1.0,1.0
0.19270340458622914,0.9217790086072462,0.5860865339697691,0.5266777679971287,0.5,0.5
0.19308117506564368,0.9818346549489151,0.9652087805745585,0.5279186590556295,0.5,0.5
0.21645854441929555,0.9529199879554409,0.9825364472075717,0.8992079978046683,0.35,0.5
0.19240155528005753,0.9106830691896057,0.5839299055224196,0.5313582376801217,0.0,0.5
0.19949403717886485,0.9360323846158173,0.3546753902289633,0.6443391793300643,0.0,0.14166666666666666
